referrer,views_total,views_unique
github.com,147,15
seissol.org,89,24
seissol.readthedocs.io,48,6
Google,38,21
Bing,20,3
cn.bing.com,9,8
deref-gmx.net,7,1
dl.acm.org,5,1
hpcadvisorycouncil.atlassian.net,5,1
chatgpt.com,4,3
