referrer,views_total,views_unique
github.com,66,19
seissol.org,47,17
Google,39,20
Bing,29,6
seissol.readthedocs.io,4,4
Baidu,2,2
DuckDuckGo,2,2
nature.com,2,2
link.springer.com,2,1
sites.utexas.edu,2,1
