referrer,views_total,views_unique
github.com,115,16
seissol.org,70,27
Google,50,10
Bing,28,7
seissol.readthedocs.io,26,8
cn.bing.com,17,9
academic.oup.com,14,2
Baidu,2,1
m.sogou.com,2,1
easyinit.readthedocs.io,2,1
