time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-26 00:00:00+00:00,19.0,8.0,147,37
2025-08-27 00:00:00+00:00,485.0,9.0,25,10
2025-08-28 00:00:00+00:00,1006.0,14.0,104,9
2025-08-29 00:00:00+00:00,246.0,10.0,28,9
2025-08-30 00:00:00+00:00,240.0,10.0,4,4
2025-08-31 00:00:00+00:00,17.0,7.0,11,9
2025-09-01 00:00:00+00:00,1341.0,25.0,106,20
2025-09-02 00:00:00+00:00,1934.0,35.0,69,18
2025-09-03 00:00:00+00:00,378.0,16.0,68,15
2025-09-04 00:00:00+00:00,1595.0,35.0,184,31
2025-09-05 00:00:00+00:00,1201.0,32.0,38,13
2025-09-06 00:00:00+00:00,1190.0,28.0,64,12
2025-09-07 00:00:00+00:00,6.0,6.0,3,3
2025-09-08 00:00:00+00:00,,,62,16
