referrer,views_total,views_unique
seissol.org,286,13
Google,199,18
github.com,144,19
seissol.readthedocs.io,42,5
seismo-learn.org,12,1
Bing,9,9
cn.bing.com,9,4
gitlab.com,4,1
kkgithub.com,3,2
sianipar17.com,3,1
