referrer,views_total,views_unique
seissol.org,42,25
Google,30,10
seissol.readthedocs.io,19,4
github.com,17,8
Bing,8,4
Baidu,7,4
Yahoo,6,1
agupubs.onlinelibrary.wiley.com,1,1
qwant.com,1,1
qwx1.2.onescienceway.com,1,1
