referrer,views_total,views_unique
Google,219,42
seissol.org,110,40
github.com,60,15
seissol.readthedocs.io,50,11
Bing,20,8
hpcadvisorycouncil.atlassian.net,13,4
deref-gmx.net,13,1
cn.bing.com,9,6
DuckDuckGo,8,4
chatgpt.com,5,3
