referrer,views_total,views_unique
github.com,167,25
seissol.org,126,27
Google,116,24
seissol.readthedocs.io,92,9
Bing,24,5
deref-gmx.net,7,1
gitlab.com,5,4
sianipar17.com,5,2
statics.teams.cdn.office.net,4,2
cn.bing.com,3,3
