referrer,views_total,views_unique
Google,114,17
github.com,70,12
seissol.org,56,20
seissol.readthedocs.io,27,9
Bing,24,2
hpcadvisorycouncil.atlassian.net,16,1
Baidu,8,1
deref-gmx.net,7,2
DuckDuckGo,5,2
cn.bing.com,4,3
