referrer,views_total,views_unique
github.com,121,13
seissol.org,112,14
Google,96,22
se.copernicus.org,40,1
seissol.readthedocs.io,37,7
Bing,20,3
gitlab.com,10,1
cn.bing.com,5,4
DuckDuckGo,2,2
statics.teams.cdn.office.net,2,1
