referrer,views_total,views_unique
seissol.org,287,20
Google,163,20
github.com,87,16
seissol.readthedocs.io,35,6
cn.bing.com,17,6
Bing,16,8
tread-horizon.eu,7,1
tandem.readthedocs.io,6,1
pubs.geoscienceworld.org,3,3
sianipar17.com,1,1
