referrer,views_total,views_unique
Google,151,28
seissol.org,55,24
github.com,46,13
seissol.readthedocs.io,18,7
hpcadvisorycouncil.atlassian.net,16,1
DuckDuckGo,7,3
deref-gmx.net,7,2
mail.google.com,5,1
ecosia.org,4,1
Bing,2,2
