referrer,views_total,views_unique
github.com,127,22
Google,105,40
seissol.org,55,22
seissol.readthedocs.io,41,10
cn.bing.com,8,3
chatgpt.com,7,2
DuckDuckGo,6,1
Bing,5,5
link.csdn.net,4,2
palgunadi1993.github.io,2,2
