referrer,views_total,views_unique
Google,148,52
github.com,128,22
seissol.org,63,25
seissol.readthedocs.io,33,5
cn.bing.com,15,3
hpcadvisorycouncil.atlassian.net,15,2
DuckDuckGo,14,2
Bing,7,7
deref-gmx.net,5,1
hpcadvisorycouncil.com,3,3
