referrer,views_total,views_unique
github.com,205,17
seissol.org,191,17
Google,180,19
seissol.readthedocs.io,17,6
cn.bing.com,10,10
Bing,9,5
gitlab.com,9,1
tread-horizon.eu,7,1
tandem.readthedocs.io,6,1
statics.teams.cdn.office.net,4,1
