referrer,views_total,views_unique
Google,148,32
seissol.org,69,24
github.com,64,16
seissol.readthedocs.io,37,12
Bing,27,3
hpcadvisorycouncil.atlassian.net,9,1
Baidu,8,1
cn.bing.com,5,4
DuckDuckGo,5,3
chatgpt.com,4,2
