referrer,views_total,views_unique
github.com,105,12
seissol.org,68,19
seissol.readthedocs.io,53,8
Google,26,17
Bing,17,3
cn.bing.com,9,8
chatgpt.com,6,4
deref-gmx.net,6,1
dl.acm.org,5,1
hpcadvisorycouncil.atlassian.net,5,1
