referrer,views_total,views_unique
github.com,105,20
Google,29,23
seissol.org,19,13
seissol.readthedocs.io,4,2
chatgpt.com,2,2
open.work.weixin.qq.com,2,1
qwx1.2.onescienceway.com,1,1
zenodo.org,1,1
