referrer,views_total,views_unique
github.com,102,14
Google,99,24
seissol.org,40,11
Bing,15,4
seissol.readthedocs.io,14,10
Yahoo,7,1
hpcadvisorycouncil.atlassian.net,7,1
DuckDuckGo,4,3
chatgpt.com,3,2
cn.bing.com,2,2
