referrer,views_total,views_unique
Google,145,33
github.com,89,23
Bing,79,14
seissol.org,62,18
seissol.readthedocs.io,38,11
hpcadvisorycouncil.atlassian.net,18,1
physics.paperswithcode.com,6,2
arxiv.org,6,1
cn.bing.com,5,3
chatgpt.com,5,2
