referrer,views_total,views_unique
Google,176,17
github.com,107,14
seissol.org,56,14
se.copernicus.org,40,1
seissol.readthedocs.io,35,7
Bing,23,6
gitlab.com,10,1
cn.bing.com,9,3
DuckDuckGo,3,3
sianipar17.com,3,1
