referrer,views_total,views_unique
github.com,154,11
seissol.org,130,22
deref-gmx.net,59,1
Google,56,21
DuckDuckGo,14,2
seissol.readthedocs.io,10,5
cn.bing.com,6,4
tandem.readthedocs.io,2,1
ecosia.org,2,1
nature.com,1,1
