referrer,views_total,views_unique
Google,75,30
github.com,74,15
seissol.org,65,19
Bing,45,4
nature.com,35,2
app.readthedocs.org,11,1
cn.bing.com,10,4
seissol.readthedocs.io,9,7
pubs.geoscienceworld.org,7,2
DuckDuckGo,4,2
