referrer,views_total,views_unique
github.com,154,20
Google,140,46
seissol.org,101,32
cn.bing.com,45,10
seissol.readthedocs.io,25,6
hpcadvisorycouncil.atlassian.net,15,2
Bing,11,8
DuckDuckGo,11,2
hpcadvisorycouncil.com,7,5
sciencedirect.com,5,1
