referrer,views_total,views_unique
github.com,107,24
seissol.org,83,16
Google,61,28
Bing,24,7
seissol.readthedocs.io,16,5
mail.gfz-potsdam.de,9,1
qwx1.2.onescienceway.com,7,4
DuckDuckGo,7,2
search.brave.com,5,3
core-man.github.io,4,2
