referrer,views_total,views_unique
Google,272,257
github.com,59,17
seissol.org,32,17
Bing,29,6
seissol.readthedocs.io,3,3
DuckDuckGo,2,2
sites.utexas.edu,2,1
Baidu,1,1
chatgpt.com,1,1
jgr-solidearth-submit.agu.org,1,1
