referrer,views_total,views_unique
seissol.org,82,37
Google,73,21
github.com,56,17
seissol.readthedocs.io,22,7
cn.bing.com,19,13
Bing,18,12
academic.oup.com,10,3
Baidu,4,1
nature.com,3,3
gitlab.com,2,2
