referrer,views_total,views_unique
seissol.org,93,27
Google,87,32
github.com,59,14
Bing,20,7
seissol.readthedocs.io,16,6
cn.bing.com,9,8
nature.com,6,4
deref-gmx.net,5,1
hpcadvisorycouncil.atlassian.net,4,2
chatgpt.com,3,3
