referrer,views_total,views_unique
github.com,75,28
Google,35,16
seissol.org,22,15
Bing,5,5
seissol.readthedocs.io,3,3
DuckDuckGo,2,2
chatgpt.com,2,2
youtube.com,2,2
Baidu,1,1
agupubs.onlinelibrary.wiley.com,1,1
