referrer,views_total,views_unique
Google,38,11
github.com,28,16
seissol.readthedocs.io,16,4
seissol.org,8,8
Bing,7,4
DuckDuckGo,3,2
cs.cit.tum.de,1,1
nature.com,1,1
zenodo.org,1,1
