referrer,views_total,views_unique
seissol.org,76,30
github.com,61,23
Google,52,23
seissol.readthedocs.io,9,4
mail.qq.com,9,1
cn.bing.com,7,6
Baidu,4,1
opencfd.cn,4,1
Bing,3,3
DuckDuckGo,2,2
