referrer,views_total,views_unique
Google,33,16
github.com,28,9
seissol.org,11,9
seissol.readthedocs.io,10,3
DuckDuckGo,6,1
zenodo.org,3,1
Bing,1,1
cs.cit.tum.de,1,1
onebox.huawei.com,1,1
seismo-learn.org,1,1
