referrer,views_total,views_unique
seissol.org,69,23
Google,55,20
github.com,39,12
Baidu,16,9
Bing,7,5
Yahoo,6,1
seissol.readthedocs.io,5,5
agupubs.onlinelibrary.wiley.com,4,2
konwihr.de,2,2
zenodo.org,2,2
