referrer,views_total,views_unique
github.com,126,22
Google,110,34
seissol.org,34,17
seissol.readthedocs.io,21,9
tandem.readthedocs.io,13,2
Bing,10,8
sogou.com,8,1
hpcadvisorycouncil.atlassian.net,5,3
arxiv.org,5,1
cn.bing.com,3,3
