referrer,views_total,views_unique
Google,58,20
github.com,23,15
seissol.org,21,17
Bing,11,5
seissol.readthedocs.io,5,3
DuckDuckGo,1,1
core-man.github.io,1,1
nature.com,1,1
teams.public.onecdn.static.microsoft,1,1
zenodo.org,1,1
