referrer,views_total,views_unique
Google,200,37
Bing,81,15
github.com,67,19
seissol.org,60,28
seissol.readthedocs.io,60,13
hpcadvisorycouncil.atlassian.net,18,1
cn.bing.com,6,4
chatgpt.com,6,3
arxiv.org,6,1
DuckDuckGo,4,2
