referrer,views_total,views_unique
Google,93,28
github.com,68,13
seissol.org,24,16
seissol.readthedocs.io,16,7
DuckDuckGo,12,3
cn.bing.com,7,4
Bing,4,4
search.brave.com,2,2
chatgpt.com,2,2
spin-itn.eu,1,1
