time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-18 00:00:00+00:00,174,36,4,4
2026-07-19 00:00:00+00:00,168,34,18,7
2026-07-20 00:00:00+00:00,235,54,7,7
2026-07-21 00:00:00+00:00,769,48,23,16
2026-07-22 00:00:00+00:00,183,20,9,8
2026-07-23 00:00:00+00:00,1543,47,22,16
2026-07-24 00:00:00+00:00,578,36,15,13
2026-07-25 00:00:00+00:00,1359,38,27,15
2026-07-26 00:00:00+00:00,387,31,12,7
2026-07-27 00:00:00+00:00,628,56,8,8
2026-07-28 00:00:00+00:00,1620,66,24,12
2026-07-29 00:00:00+00:00,166,25,30,19
2026-07-30 00:00:00+00:00,107,15,14,10
2026-07-31 00:00:00+00:00,317,13,18,13
