referrer,views_total,views_unique
seissol.org,113,19
Google,90,28
seissol.readthedocs.io,62,11
github.com,59,14
Bing,8,7
statics.teams.cdn.office.net,4,3
cn.bing.com,3,3
chatgpt.com,3,1
palgunadi1993.github.io,3,1
DuckDuckGo,2,2
