referrer,views_total,views_unique
github.com,167,26
Google,85,37
seissol.org,43,21
seissol.readthedocs.io,37,9
chatgpt.com,8,3
cn.bing.com,6,5
arxiv.org,5,1
Bing,4,4
link.csdn.net,4,2
hpcadvisorycouncil.atlassian.net,4,2
