referrer,views_total,views_unique
github.com,90,19
seissol.org,47,23
Google,45,18
seissol.readthedocs.io,15,6
cn.bing.com,10,5
agupubs.onlinelibrary.wiley.com,6,2
fortran-lang.org,6,1
Bing,4,3
hpcadvisorycouncil.com,3,2
nature.com,3,1
