time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-27 00:00:00+00:00,440.0,5.0,90,27
2024-11-28 00:00:00+00:00,39.0,3.0,73,11
2024-11-29 00:00:00+00:00,816.0,10.0,100,16
2024-11-30 00:00:00+00:00,15.0,3.0,12,5
2024-12-01 00:00:00+00:00,3.0,3.0,10,8
2024-12-02 00:00:00+00:00,575.0,9.0,71,14
2024-12-03 00:00:00+00:00,43.0,5.0,41,14
2024-12-04 00:00:00+00:00,294.0,7.0,25,15
2024-12-05 00:00:00+00:00,229.0,3.0,40,13
2024-12-06 00:00:00+00:00,110.0,3.0,40,13
2024-12-07 00:00:00+00:00,8.0,4.0,3,3
2024-12-08 00:00:00+00:00,,,14,6
2024-12-09 00:00:00+00:00,3.0,1.0,15,7
2024-12-10 00:00:00+00:00,110.0,3.0,69,17
