referrer,views_total,views_unique
Google,89,32
seissol.org,69,22
github.com,48,11
Bing,41,4
nature.com,37,2
cn.bing.com,12,6
app.readthedocs.org,10,1
seissol.readthedocs.io,8,6
pubs.geoscienceworld.org,6,1
DuckDuckGo,4,2
