referrer,views_total,views_unique
seissol.org,78,28
Google,41,16
github.com,39,12
Baidu,14,7
Bing,10,6
Yahoo,6,1
seissol.readthedocs.io,5,5
zenodo.org,2,2
sciencedirect.com,2,1
agupubs.onlinelibrary.wiley.com,1,1
