referrer,views_total,views_unique
github.com,92,20
Google,29,22
seissol.org,19,14
seissol.readthedocs.io,4,2
gitlab.com,2,2
open.work.weixin.qq.com,2,1
chatgpt.com,1,1
qwx1.2.onescienceway.com,1,1
zenodo.org,1,1
