referrer,views_total,views_unique
github.com,161,13
seissol.org,90,25
Google,40,20
seissol.readthedocs.io,36,7
Bing,12,2
cn.bing.com,11,10
deref-gmx.net,7,1
hpcadvisorycouncil.atlassian.net,5,1
chatgpt.com,4,3
tread-horizon.eu,3,2
