referrer,views_total,views_unique
seissol.org,105,26
Google,64,28
github.com,56,12
Baidu,17,8
agupubs.onlinelibrary.wiley.com,7,4
seissol.readthedocs.io,6,5
deref-gmx.net,5,1
Bing,4,4
konwihr.de,2,2
sciencedirect.com,2,1
