referrer,views_total,views_unique
github.com,139,20
seissol.org,109,18
Google,83,22
seissol.readthedocs.io,76,9
cn.bing.com,24,6
DuckDuckGo,19,2
Bing,13,11
chatgpt.com,7,3
hpcadvisorycouncil.atlassian.net,7,2
nature.com,5,1
