referrer,views_total,views_unique
seissol.org,263,26
Google,171,24
github.com,75,11
seissol.readthedocs.io,54,9
cn.bing.com,16,5
Bing,12,7
seismo-learn.org,3,1
chatgpt.com,2,1
sianipar17.com,1,1
link.seisman.info,1,1
