referrer,views_total,views_unique
github.com,103,19
seissol.org,73,27
Google,55,23
Bing,31,9
cn.bing.com,27,5
seissol.readthedocs.io,17,8
link.seisman.info,2,2
chatgpt.com,2,2
deref-gmx.net,2,1
Baidu,1,1
