referrer,views_total,views_unique
seissol.org,82,30
Google,66,28
github.com,50,15
cn.bing.com,31,2
tandem.readthedocs.io,21,3
seissol.readthedocs.io,19,7
search.brave.com,9,2
chatgpt.com,7,5
nature.com,6,1
zenodo.org,5,4
