referrer,views_total,views_unique
github.com,155,13
seissol.org,92,26
Google,45,24
seissol.readthedocs.io,35,7
Bing,13,3
cn.bing.com,10,9
hpcadvisorycouncil.atlassian.net,5,1
tread-horizon.eu,3,2
deref-gmx.net,3,1
chatgpt.com,2,2
