referrer,views_total,views_unique
github.com,191,11
seissol.org,81,22
Google,62,21
deref-gmx.net,57,1
seissol.readthedocs.io,21,8
DuckDuckGo,15,3
Bing,8,5
cn.bing.com,4,3
chatgpt.com,3,2
tandem.readthedocs.io,2,1
