referrer,views_total,views_unique
github.com,143,26
Google,85,38
seissol.org,55,22
seissol.readthedocs.io,40,10
chatgpt.com,8,3
DuckDuckGo,6,1
cn.bing.com,5,4
Bing,4,4
link.csdn.net,4,2
palgunadi1993.github.io,2,2
