referrer,views_total,views_unique
Google,37,11
github.com,28,16
seissol.readthedocs.io,16,4
seissol.org,7,7
Bing,7,4
DuckDuckGo,3,2
cs.cit.tum.de,1,1
nature.com,1,1
zenodo.org,1,1
