referrer,views_total,views_unique
github.com,61,20
Google,38,18
Baidu,27,4
seissol.org,22,11
Bing,13,7
seissol.readthedocs.io,10,6
search.brave.com,3,2
www5.in.tum.de,3,1
cs.cit.tum.de,2,1
yuanbao.tencent.com,2,1
