referrer,views_total,views_unique
Google,245,40
seissol.org,104,40
github.com,72,14
seissol.readthedocs.io,52,11
Bing,19,9
deref-gmx.net,14,1
hpcadvisorycouncil.atlassian.net,13,4
DuckDuckGo,10,5
cn.bing.com,9,6
chatgpt.com,9,3
