referrer,views_total,views_unique
github.com,79,17
seissol.org,76,29
Google,54,11
Bing,37,11
seissol.readthedocs.io,27,9
cn.bing.com,18,9
academic.oup.com,15,3
Baidu,4,1
hpcadvisorycouncil.com,3,2
easyinit.readthedocs.io,3,1
