referrer,views_total,views_unique
Google,115,37
github.com,85,17
seissol.org,81,19
tandem.readthedocs.io,32,1
Bing,19,10
seissol.readthedocs.io,18,7
DuckDuckGo,8,2
cn.bing.com,6,5
hpcadvisorycouncil.atlassian.net,5,1
zenodo.org,2,1
