referrer,views_total,views_unique
seissol.org,44,20
github.com,42,16
Google,32,19
chatgpt.com,4,1
nature.com,3,3
Bing,3,2
link.springer.com,2,1
Baidu,1,1
DuckDuckGo,1,1
Yahoo,1,1
