referrer,views_total,views_unique
Google,36,14
github.com,24,7
seissol.org,18,14
seissol.readthedocs.io,13,8
Baidu,10,8
Bing,8,3
agupubs.onlinelibrary.wiley.com,2,1
nature.com,2,1
chatgpt.com,1,1
