referrer,views_total,views_unique
seissol.org,226,30
Google,91,34
github.com,80,13
seissol.readthedocs.io,45,9
Bing,13,8
core-man.github.io,13,2
cn.bing.com,6,2
chatgpt.com,3,2
seismo-learn.org,3,1
link.seisman.info,2,2
