referrer,views_total,views_unique
github.com,67,17
seissol.org,42,22
Google,37,31
nature.com,24,2
Bing,17,3
app.readthedocs.org,11,1
seissol.readthedocs.io,9,5
cn.bing.com,9,4
pubs.geoscienceworld.org,8,4
zenodo.org,8,1
