referrer,views_total,views_unique
github.com,49,18
seissol.org,40,17
Google,33,18
Bing,4,3
chatgpt.com,4,1
nature.com,3,3
link.springer.com,2,1
Baidu,1,1
DuckDuckGo,1,1
Yahoo,1,1
